datetime,batiment,consommation_kwh,taux_co2_g_kwh,emission_co2_kg,conso_apres,emission_apres
2024-02-09 00:45:00,Gymnase,23.66027,0.49686567,0.0117559759059309,16.562189,0.00822918313415163
2024-02-09 01:00:00,Gymnase,23.46475,0.49275975,0.0115624843438125,16.425324999999997,0.008093739040668747
2024-02-09 01:15:00,Gymnase,23.55687,0.49469427,0.0116534486081349,16.489808999999997,0.00815741402569443
2024-02-09 01:30:00,Gymnase,23.32986,0.51325692,0.011974212087631199,16.330902,0.008381948461341838
2024-02-09 01:45:00,Gymnase,23.30824,0.48947304,0.011408755089849601,16.315768,0.00798612856289472
2024-02-09 02:00:00,Gymnase,23.15502,0.48625542,0.0112592539752084,16.208514,0.00788147778264588
2024-02-09 02:15:00,Gymnase,23.232570000000003,0.48788397,0.011334798484902901,16.262799,0.007934358939432031
2024-02-09 02:30:00,Gymnase,22.91156,0.5040543200000001,0.011548670795939202,16.038092,0.00808406955715744
2024-02-09 02:45:00,Gymnase,22.5929,0.4970438,0.01122966086902,15.815029999999998,0.007860762608313998
2024-02-09 03:00:00,Gymnase,22.17084,0.4877584799999999,0.010814015218723197,15.519587999999997,0.007569810653106237
2024-02-09 03:15:00,Gymnase,22.11585,0.4865486999999999,0.010760438066894997,15.481094999999998,0.007532306646826498
2024-02-09 03:30:00,Gymnase,21.92644,0.48238168,0.0105769129636192,15.348507999999999,0.007403839074533439
2024-02-09 03:45:00,Gymnase,21.58428,0.4748541599999999,0.010249385148604798,15.108996,0.007174569604023359
2024-02-09 04:00:00,Gymnase,21.45973,0.47211406,0.0101314402568038,15.021811,0.00709200817976266
2024-02-09 04:15:00,Gymnase,21.40427,0.47089394,0.0100791410331238,14.982989,0.00705539872318666
2024-02-09 04:30:00,Gymnase,21.39534,0.47069748,0.010070732621743201,14.976738,0.007049512835220239
2024-02-09 04:45:00,Gymnase,21.33236,0.46931192,0.0100115308297312,14.932652,0.00700807158081184
2024-02-09 05:00:00,Gymnase,21.50203,0.47304466,0.0101714204706598,15.051421,0.00711999432946186
2024-02-09 05:15:00,Gymnase,22.00211,0.48404642,0.010650042577946198,15.401476999999998,0.007455029804562339
2024-02-09 05:30:00,Gymnase,22.27894,0.4901366799999999,0.010919725685519197,15.595257999999998,0.007643807979863438
2024-02-09 05:45:00,Gymnase,22.61405,0.4975091,0.011250695662855,15.829834999999997,0.007875486963998498
2024-02-09 06:00:00,Gymnase,23.08076,0.50777672,0.011719872607907201,16.156532,0.008203910825535038
2024-02-09 06:15:00,Gymnase,23.98269,0.5276191800000001,0.012653727231994203,16.787883,0.008857609062395942
2024-02-09 06:30:00,Gymnase,24.48747,0.51423687,0.012592359927018897,17.141229,0.008814651948913229
2024-02-09 06:45:00,Gymnase,25.04536,0.5259525599999999,0.013172671208121597,17.531751999999997,0.009220869845685117
2024-02-09 07:00:00,Gymnase,25.78937,0.54157677,0.013966923704934901,18.052559,0.00977684659345443
2024-02-09 07:15:00,Gymnase,26.33974,0.5267948,0.013875638065351999,18.437817999999996,0.0097129466457464
2024-02-09 07:30:00,Gymnase,26.97753,0.5395506,0.014555742498018,18.884271,0.0101890197486126
2024-02-09 07:45:00,Gymnase,27.13451,0.5426902,0.014725632658801998,18.994156999999998,0.0103079428611614
2024-02-09 08:00:00,Gymnase,27.44236,0.5762895600000001,0.015814745569761604,19.209652,0.011070321898833122
2024-02-09 08:15:00,Gymnase,27.50111,0.5500222,0.015126221024642,19.250777,0.0105883547172494
2024-02-09 08:30:00,Gymnase,27.61156,0.5522312,0.015247964912672001,19.328091999999998,0.0106735754388704
2024-02-09 08:45:00,Gymnase,27.76196,0.5552391999999999,0.015414528460831998,19.433372,0.010790169922582398
2024-02-09 09:00:00,Gymnase,27.75679,0.5551358000000001,0.015408787822082002,19.429752999999998,0.0107861514754574
2024-02-09 09:15:00,Gymnase,27.85361,0.5570721999999999,0.015516471800641996,19.497526999999998,0.010861530260449398
2024-02-09 09:30:00,Gymnase,28.03033,0.5606066,0.015713987998177997,19.621230999999998,0.0109997915987246
2024-02-09 09:45:00,Gymnase,28.03503,0.5887356300000001,0.0165052210491189,19.624520999999998,0.01155365473438323
2024-02-09 10:00:00,Gymnase,28.05759,0.5611518,0.015744567132162,19.640313,0.0110211969925134
2024-02-09 10:15:00,Gymnase,28.16569,0.5633138,0.015866121863522,19.715983,0.0111062853044654
2024-02-09 10:30:00,Gymnase,28.09378,0.5618755999999999,0.015785209493767997,19.665646,0.011049646645637597
2024-02-09 10:45:00,Gymnase,28.00542,0.58811382,0.016470374536904402,19.603794,0.011529262175833081
2024-02-09 11:00:00,Gymnase,28.00824,0.58817304,0.0164736916658496,19.605767999999998,0.011531584166094719
2024-02-09 11:15:00,Gymnase,28.08062,0.58969302,0.0165589456112724,19.656433999999997,0.01159126192789068
2024-02-09 11:30:00,Gymnase,28.06793,0.58942653,0.0165439825841829,19.647551,0.011580787808928029
2024-02-09 11:45:00,Gymnase,28.15394,0.5912327399999999,0.016645531087995595,19.707758,0.011651871761596917
2024-02-09 12:00:00,Gymnase,28.33583,0.5950524300000001,0.0168613044975669,19.835081,0.011802913148296831
2024-02-09 12:15:00,Gymnase,27.99884,0.58797564,0.0164626358682576,19.599187999999998,0.011523845107780319
2024-02-09 12:30:00,Gymnase,27.64822,0.58061262,0.0160529054525364,19.353754,0.01123703381677548
2024-02-09 12:45:00,Gymnase,27.40288,0.5754604799999999,0.015769274478182396,19.182015999999997,0.011038492134727677
2024-02-09 13:00:00,Gymnase,27.22522,0.5717296199999999,0.015565464685016397,19.057654,0.01089582527951148
2024-02-09 13:15:00,Gymnase,26.92489,0.56542269,0.015223943731754102,18.847423,0.01065676061222787
2024-02-09 13:30:00,Gymnase,26.62644,0.5591552399999999,0.014888313448545597,18.638507999999998,0.010421819413981919
2024-02-09 13:45:00,Gymnase,26.59072,0.55840512,0.0148483941924864,18.613504,0.010393875934740478
2024-02-09 14:00:00,Gymnase,26.81444,0.56310324,0.0150992980427856,18.770108,0.01056950862994992
2024-02-09 14:15:00,Gymnase,26.83794,0.5635967399999999,0.015125775492315597,18.786558,0.010588042844620919
2024-02-09 14:30:00,Gymnase,26.44972,0.55544412,0.0146913414496464,18.514803999999998,0.01028393901475248
2024-02-09 14:45:00,Gymnase,26.41494,0.5547137400000001,0.014652730159275602,18.490458,0.010256911111492921
2024-02-09 15:00:00,Gymnase,26.44643,0.55537503,0.0146876868546429,18.512500999999997,0.010281380798250028
2024-02-09 15:15:00,Gymnase,26.33974,0.5531345400000001,0.0145694199686196,18.437817999999996,0.010198593978033719
2024-02-09 15:30:00,Gymnase,26.03659,0.54676839,0.0142359843953901,18.225613,0.00996518907677307
2024-02-09 15:45:00,Gymnase,25.93037,0.54453777,0.0141200658550749,18.151259,0.00988404609855243
2024-02-09 16:00:00,Gymnase,25.68503,0.56507066,0.0145138568542198,17.979521,0.010159699797953857
2024-02-09 16:15:00,Gymnase,25.4928,0.5608415999999999,0.014297422740479999,17.844959999999997,0.010008195918335997
2024-02-09 16:30:00,Gymnase,25.35368,0.5577809600000001,0.014141799969932803,17.747576,0.009899259978952961
2024-02-09 16:45:00,Gymnase,25.19388,0.57945924,0.0145988265574512,17.635716,0.01021917859021584
2024-02-09 17:00:00,Gymnase,25.26391,0.58106993,0.014680098415226299,17.684737,0.010276068890658407
2024-02-09 17:15:00,Gymnase,25.39128,0.5839994399999999,0.014828493300883197,17.773895999999997,0.010379945310618236
2024-02-09 17:30:00,Gymnase,25.74801,0.61795224,0.0159110404550424,18.023607,0.01113772831852968
2024-02-09 17:45:00,Gymnase,25.87679,0.62104296,0.0160705982568984,18.113753,0.01124941877982888
2024-02-09 18:00:00,Gymnase,26.0756,0.65189,0.016998422884,18.25292,0.011898896018799999
2024-02-09 18:15:00,Gymnase,26.82525,0.643806,0.0172702569015,18.777675,0.012089179831049998
2024-02-09 18:30:00,Gymnase,27.37374,0.6569697600000001,0.0179837193981024,19.161618,0.012588603578671682
2024-02-09 18:45:00,Gymnase,27.79157,0.6669976799999999,0.018536912713557598,19.454099,0.012975838899490319
2024-02-09 19:00:00,Gymnase,28.05054,0.64516242,0.018097154268706804,19.635378,0.012668007988094759
2024-02-09 19:15:00,Gymnase,27.89967,0.61379274,0.017124614894395797,19.529768999999998,0.011987230426077059
2024-02-09 19:30:00,Gymnase,27.70086,0.60941892,0.016881428184271196,19.390601999999998,0.011816999728989839
2024-02-09 19:45:00,Gymnase,27.31123,0.60084706,0.016409872250483796,19.117860999999998,0.011486910575338658
2024-02-09 20:00:00,Gymnase,27.08422,0.59585284,0.016138209406184798,18.958954,0.01129674658432936
2024-02-09 20:15:00,Gymnase,26.68754,0.58712588,0.0156689454075352,18.681278,0.01096826178527464
2024-02-09 20:30:00,Gymnase,26.09675,0.5741285,0.014982887932375002,18.267725,0.010488021552662501
2024-02-09 20:45:00,Gymnase,25.79313,0.59324199,0.015301567769528701,18.055191,0.01071109743867009
2024-02-09 21:00:00,Gymnase,25.34569,0.60829656,0.015417696037826402,17.741983,0.01079238722647848
2024-02-09 21:15:00,Gymnase,25.17602,0.6042244800000001,0.015211967592969602,17.623214,0.010648377315078722
2024-02-09 21:30:00,Gymnase,24.99413,0.59985912,0.014992956826965598,17.495890999999997,0.010495069778875918
2024-02-09 21:45:00,Gymnase,24.74785,0.61869625,0.015311401990562497,17.323494999999998,0.010717981393393748
2024-02-09 22:00:00,Gymnase,24.58241,0.58997784,0.014503077153794399,17.207687,0.010152154007656079
2024-02-09 22:15:00,Gymnase,24.89261,0.62231525,0.0154910508153025,17.424827,0.01084373557071175
2024-02-09 22:30:00,Gymnase,25.08014,0.6270035,0.01572533556049,17.556098,0.011007734892343
2024-02-09 22:45:00,Gymnase,25.69255,0.64231375,0.016502678137562503,17.984785,0.01155187469629375
2024-02-09 23:00:00,Gymnase,25.36308,0.634077,0.01608214567716,17.754156,0.011257501974012
2024-02-09 23:15:00,Gymnase,25.30997,0.6327492499999999,0.016014864535022495,17.716979,0.011210405174515747
2024-02-09 23:30:00,Gymnase,25.03784,0.625946,0.01567233579664,17.526487999999997,0.010970635057647999
2024-02-09 23:45:00,Gymnase,25.0886,0.6272150000000001,0.015735946249000002,17.562019999999997,0.0110151623743
2024-02-10 00:00:00,Gymnase,24.81788,0.620447,0.01539817919236,17.372515999999997,0.010778725434651998
